wn:00001740v	breathe%2:29:00::
wn:00001740v	take_a_breath%2:29:00::
wn:00001740v	respire%2:29:00::
wn:00001740v	suspire%2:29:03::
wn:00002325v	respire%2:29:01::
wn:00002573v	respire%2:29:02::
wn:00002724v	choke%2:29:00::
wn:00002942v	hyperventilate%2:29:00::
wn:00003133v	hyperventilate%2:29:01::
wn:00003316v	aspirate%2:29:00::
wn:00003431v	burp%2:29:00::
wn:00003431v	bubble%2:29:00::
wn:00003431v	belch%2:29:00::
wn:00003431v	eruct%2:29:00::
wn:00003662v	force_out%2:29:00::
wn:00003826v	hiccup%2:29:00::
wn:00003826v	hiccough%2:29:00::
wn:00004032v	sigh%2:29:00::
wn:00004032v	suspire%2:29:04::
wn:00004227v	exhale%2:29:00::
wn:00004227v	expire%2:29:00::
wn:00004227v	breathe_out%2:29:00::
wn:00004492v	hold%2:29:04::
wn:00004605v	exhale%2:29:01::
wn:00004605v	give_forth%2:29:00::
wn:00004605v	emanate%2:29:00::
wn:00004819v	sneeze%2:29:00::
wn:00005041v	inhale%2:29:00::
wn:00005041v	inspire%2:29:00::
wn:00005041v	breathe_in%2:29:00::
wn:00005526v	pant%2:29:00::
wn:00005526v	puff%2:29:00::
wn:00005526v	gasp%2:29:00::
wn:00005526v	heave%2:29:01::
wn:00005815v	cough%2:29:00::
wn:00006100v	hack%2:29:00::
wn:00006100v	whoop%2:29:00::
wn:00006238v	expectorate%2:29:00::
wn:00006238v	cough_up%2:29:00::
wn:00006238v	cough_out%2:29:00::
wn:00006238v	spit_up%2:29:00::
wn:00006238v	spit_out%2:29:01::
wn:00006523v	snort%2:29:00::
wn:00006697v	wheeze%2:29:00::
wn:00006802v	puff%2:29:01::
wn:00006802v	huff%2:29:00::
wn:00006802v	chuff%2:29:00::
wn:00007012v	blow%2:29:00::
wn:00007193v	insufflate%2:29:00::
wn:00007328v	yawn%2:29:00::
wn:00007549v	sniff%2:29:00::
wn:00007549v	sniffle%2:29:00::
wn:00007739v	blink%2:29:00::
wn:00007739v	wink%2:29:00::
wn:00007739v	nictitate%2:29:00::
wn:00007739v	nictate%2:29:00::
wn:00008055v	palpebrate%2:29:00::
wn:00008195v	bat%2:29:00::
wn:00008195v	flutter%2:29:00::
wn:00008299v	wink%2:29:02::
wn:00008435v	wink%2:29:01::
wn:00008435v	blink%2:29:01::
wn:00008435v	blink_away%2:29:00::
wn:00008602v	squint%2:29:00::
wn:00008602v	squinch%2:29:00::
wn:00008799v	squint%2:29:02::
wn:00008977v	wince%2:29:00::
wn:00009147v	shed%2:29:00::
wn:00009147v	molt%2:29:00::
wn:00009147v	exuviate%2:29:00::
wn:00009147v	moult%2:29:00::
wn:00009147v	slough%2:29:00::
wn:00009492v	desquamate%2:29:00::
wn:00009492v	peel_off%2:29:00::
wn:00009631v	twitch%2:29:00::
wn:00009631v	jerk%2:29:00::
wn:00009884v	fibrillate%2:29:00::
wn:00010054v	move_involuntarily%2:29:00::
wn:00010054v	move_reflexively%2:29:00::
wn:00010241v	act_involuntarily%2:29:00::
wn:00010241v	act_reflexively%2:29:00::
wn:00010435v	act%2:29:00::
wn:00010435v	behave%2:29:00::
wn:00010435v	do%2:29:09::
wn:00011361v	fall_over_backwards%2:29:00::
wn:00011361v	bend_over_backwards%2:29:00::
wn:00011551v	presume%2:29:00::
wn:00011698v	vulgarize%2:29:00::
wn:00011698v	vulgarise%2:29:00::
wn:00011852v	optimize%2:29:00::
wn:00011852v	optimise%2:29:00::
wn:00011982v	quack%2:29:00::
wn:00012137v	menace%2:29:00::
wn:00012267v	make%2:29:08::
wn:00012434v	swagger%2:29:00::
wn:00012434v	bluster%2:29:00::
wn:00012434v	swash%2:29:00::
wn:00012613v	freeze%2:29:02::
wn:00012753v	wanton%2:29:00::
wn:00012854v	romanticize%2:29:00::
wn:00012944v	sentimentalise%2:29:00::
wn:00012944v	sentimentalize%2:29:00::
wn:00012944v	sentimentize%2:29:00::
wn:00012944v	sentimentise%2:29:00::
wn:00013172v	bungle%2:29:00::
wn:00013328v	play%2:29:00::
wn:00013328v	toy%2:29:00::
wn:00013615v	act%2:29:01::
wn:00013615v	play%2:29:01::
wn:00013615v	act_as%2:29:00::
wn:00013858v	stooge%2:29:00::
wn:00014034v	shake%2:29:00::
wn:00014034v	didder%2:29:00::
wn:00014201v	shiver%2:29:00::
wn:00014201v	shudder%2:29:00::
wn:00014405v	rest%2:29:00::
wn:00014549v	be_active%2:29:00::
wn:00014549v	move%2:29:06::
wn:00014742v	sleep%2:29:00::
wn:00014742v	kip%2:29:00::
wn:00014742v	slumber%2:29:00::
wn:00014742v	log_z's%2:29:00::
wn:00014742v	catch_some_z's%2:29:00::
wn:00015163v	bundle%2:29:00::
wn:00015163v	practice_bundling%2:29:00::
wn:00015303v	snooze%2:29:00::
wn:00015303v	drowse%2:29:01::
wn:00015303v	doze%2:29:00::
wn:00015498v	nap%2:29:00::
wn:00015498v	catnap%2:29:00::
wn:00015498v	catch_a_wink%2:29:00::
wn:00015713v	oversleep%2:29:00::
wn:00015806v	sleep_late%2:29:00::
wn:00015806v	sleep_in%2:29:00::
wn:00015946v	hibernate%2:29:00::
wn:00015946v	hole_up%2:29:00::
wn:00016183v	estivate%2:29:00::
wn:00016183v	aestivate%2:29:00::
wn:00016380v	drowse%2:29:00::
wn:00016573v	nod%2:29:02::
wn:00016702v	nod%2:29:03::
wn:00016855v	zonk_out%2:29:00::
wn:00017031v	snore%2:29:00::
wn:00017031v	saw_wood%2:29:00::
wn:00017031v	saw_logs%2:29:00::
wn:00017282v	fall_asleep%2:29:00::
wn:00017282v	dope_off%2:29:00::
wn:00017282v	flake_out%2:29:00::
wn:00017282v	drift_off%2:29:00::
wn:00017282v	nod_off%2:29:00::
wn:00017282v	drop_off%2:29:00::
wn:00017282v	doze_off%2:29:00::
wn:00017282v	drowse_off%2:29:00::
wn:00017531v	bed_down%2:29:00::
wn:00017531v	bunk_down%2:29:00::
wn:00017674v	doss%2:29:00::
wn:00017674v	doss_down%2:29:00::
wn:00017674v	crash%2:29:00::
wn:00017865v	go_to_bed%2:29:00::
wn:00017865v	turn_in%2:29:00::
wn:00017865v	bed%2:29:00::
wn:00017865v	crawl_in%2:29:00::
wn:00017865v	kip_down%2:29:00::
wn:00017865v	hit_the_hay%2:29:00::
wn:00017865v	hit_the_sack%2:29:00::
wn:00017865v	sack_out%2:29:00::
wn:00017865v	go_to_sleep%2:29:01::
wn:00017865v	retire%2:29:00::
wn:00018158v	get_up%2:29:00::
wn:00018158v	turn_out%2:29:00::
wn:00018158v	arise%2:29:00::
wn:00018158v	uprise%2:29:00::
wn:00018158v	rise%2:29:08::
wn:00018405v	get_up%2:29:01::
wn:00018526v	wake_up%2:29:00::
wn:00018526v	awake%2:29:00::
wn:00018526v	arouse%2:29:05::
wn:00018526v	awaken%2:29:01::
wn:00018526v	wake%2:29:01::
wn:00018526v	come_alive%2:29:00::
wn:00018526v	waken%2:29:00::
wn:00018813v	awaken%2:29:00::
wn:00018813v	wake%2:29:02::
wn:00018813v	waken%2:29:01::
wn:00018813v	rouse%2:29:02::
wn:00018813v	wake_up%2:29:01::
wn:00018813v	arouse%2:29:01::
wn:00019182v	reawaken%2:29:00::
wn:00019273v	cause_to_sleep%2:29:00::
wn:00019448v	affect%2:29:00::
wn:00019792v	attack%2:29:00::
wn:00019982v	ulcerate%2:29:00::
wn:00020133v	wake%2:29:00::
wn:00020259v	stay_up%2:29:00::
wn:00020259v	sit_up%2:29:00::
wn:00020449v	keep_up%2:29:00::
wn:00020671v	hypnotize%2:29:00::
wn:00020671v	hypnotise%2:29:00::
wn:00020671v	mesmerize%2:29:00::
wn:00020671v	mesmerise%2:29:00::
wn:00020926v	entrance%2:29:00::
wn:00020926v	spellbind%2:29:00::
wn:00021065v	anesthetize%2:29:00::
wn:00021065v	anaesthetize%2:29:00::
wn:00021065v	anesthetise%2:29:00::
wn:00021065v	anaesthetise%2:29:00::
wn:00021065v	put_under%2:29:00::
wn:00021065v	put_out%2:29:00::
wn:00021554v	etherize%2:29:00::
wn:00021554v	etherise%2:29:00::
wn:00021679v	cocainize%2:29:00::
wn:00021679v	cocainise%2:29:00::
wn:00021826v	chloroform%2:29:00::
wn:00021997v	freeze%2:29:01::
wn:00022099v	bring_to%2:29:00::
wn:00022099v	bring_back%2:29:00::
wn:00022099v	bring_round%2:29:00::
wn:00022099v	bring_around%2:29:00::
wn:00022316v	sedate%2:29:00::
wn:00022316v	calm%2:29:00::
wn:00022316v	tranquilize%2:29:00::
wn:00022316v	tranquillize%2:29:00::
wn:00022316v	tranquillise%2:29:00::
wn:00022686v	stimulate%2:29:00::
wn:00022686v	arouse%2:29:00::
wn:00022686v	brace%2:29:00::
wn:00022686v	energize%2:29:00::
wn:00022686v	energise%2:29:00::
wn:00022686v	perk_up%2:29:01::
wn:00023244v	de-energize%2:29:00::
wn:00023244v	de-energise%2:29:00::
wn:00023380v	cathect%2:29:00::
wn:00023473v	perk_up%2:29:00::
wn:00023473v	perk%2:29:00::
wn:00023473v	percolate%2:29:00::
wn:00023473v	pick_up%2:29:00::
wn:00023473v	gain_vigor%2:29:00::
wn:00023646v	faint%2:29:00::
wn:00023646v	conk%2:29:00::
wn:00023646v	swoon%2:29:00::
wn:00023646v	pass_out%2:29:00::
wn:00023868v	zonk_out%2:29:01::
wn:00023868v	pass_out%2:29:01::
wn:00023868v	black_out%2:29:00::
wn:00024047v	come_to%2:29:00::
wn:00024047v	revive%2:29:02::
wn:00024047v	resuscitate%2:29:01::
wn:00024279v	animate%2:29:00::
wn:00024279v	recreate%2:29:02::
wn:00024279v	reanimate%2:29:00::
wn:00024279v	revive%2:29:00::
wn:00024279v	renovate%2:29:00::
wn:00024279v	repair%2:29:03::
wn:00024279v	quicken%2:29:00::
wn:00024279v	vivify%2:29:00::
wn:00024279v	revivify%2:29:00::
wn:00024649v	refresh%2:29:00::
wn:00024649v	freshen%2:29:00::
wn:00024649v	refreshen%2:29:01::
wn:00024814v	freshen%2:29:02::
wn:00024814v	refresh%2:29:02::
wn:00024814v	refreshen%2:29:00::
wn:00024814v	freshen_up%2:29:02::
wn:00025034v	wash_up%2:29:00::
wn:00025034v	lave%2:29:02::
wn:00025203v	tense%2:29:00::
wn:00025203v	strain%2:29:00::
wn:00025203v	tense_up%2:29:00::
wn:00025510v	crick%2:29:00::
wn:00025654v	relax%2:29:01::
wn:00025654v	unstrain%2:29:00::
wn:00025654v	unlax%2:29:01::
wn:00025654v	loosen_up%2:29:01::
wn:00025654v	unwind%2:29:01::
wn:00025654v	make_relaxed%2:29:00::
wn:00025985v	unbend%2:29:00::
wn:00026153v	tense%2:29:01::
wn:00026153v	tense_up%2:29:01::
wn:00026385v	relax%2:29:00::
wn:00026385v	loosen_up%2:29:00::
wn:00026385v	unbend%2:29:01::
wn:00026385v	unwind%2:29:00::
wn:00026385v	decompress%2:29:00::
wn:00026385v	slow_down%2:29:00::
wn:00026734v	vege_out%2:29:00::
wn:00026734v	vegetate%2:29:00::
wn:00026941v	sit_back%2:29:00::
wn:00026941v	take_it_easy%2:29:00::
wn:00027064v	limber_up%2:29:00::
wn:00027064v	warm_up%2:29:00::
wn:00027064v	loosen_up%2:29:03::
wn:00027268v	stretch%2:29:01::
wn:00027268v	extend%2:29:00::
wn:00027570v	spread-eagle%2:29:00::
wn:00027705v	exsert%2:29:00::
wn:00027705v	stretch_out%2:29:01::
wn:00027705v	put_out%2:29:01::
wn:00027705v	extend%2:29:01::
wn:00027705v	hold_out%2:29:00::
wn:00027705v	stretch_forth%2:29:00::
wn:00028010v	hyperextend%2:29:00::
wn:00028167v	crane%2:29:00::
wn:00028167v	stretch_out%2:29:00::
wn:00028362v	invigorate%2:29:00::
wn:00028362v	reinvigorate%2:29:00::
wn:00028565v	smile%2:29:00::
wn:00028876v	dimple%2:29:00::
wn:00029025v	grin%2:29:00::
wn:00029214v	beam%2:29:00::
wn:00029336v	smirk%2:29:00::
wn:00029336v	simper%2:29:00::
wn:00029518v	fleer%2:29:00::
wn:00029630v	bray%2:29:00::
wn:00029742v	bellylaugh%2:29:00::
wn:00029836v	roar%2:29:00::
wn:00029836v	howl%2:29:00::
wn:00030010v	snicker%2:29:00::
wn:00030010v	snigger%2:29:00::
wn:00030142v	giggle%2:29:00::
wn:00030142v	titter%2:29:00::
wn:00030366v	break_up%2:29:00::
wn:00030366v	crack_up%2:29:00::
wn:00030463v	break%2:29:10::
wn:00030647v	break_down%2:29:00::
wn:00030647v	collapse%2:29:00::
wn:00030853v	drop_like_flies%2:29:00::
wn:00031068v	cramp%2:29:00::
wn:00031181v	cramp%2:29:01::
wn:00031277v	fall_over%2:29:00::
wn:00031277v	go_over%2:29:00::
wn:00031418v	cackle%2:29:00::
wn:00031540v	guffaw%2:29:00::
wn:00031540v	laugh_loudly%2:29:01::
wn:00031663v	chuckle%2:29:00::
wn:00031663v	chortle%2:29:00::
wn:00031663v	laugh_softly%2:29:00::
wn:00031820v	laugh%2:29:00::
wn:00031820v	express_joy%2:29:00::
wn:00031820v	express_mirth%2:29:00::
wn:00032297v	convulse%2:29:00::
wn:00032414v	cachinnate%2:29:00::
wn:00032539v	sneer%2:29:00::
wn:00032778v	sneer%2:29:01::
wn:00032981v	frown%2:29:00::
wn:00032981v	glower%2:29:00::
wn:00032981v	lour%2:29:00::
wn:00032981v	lower%2:29:00::
wn:00033203v	glower%2:29:01::
wn:00033203v	glare%2:29:00::
wn:00033406v	stare%2:29:00::
wn:00033599v	look%2:29:00::
wn:00033852v	scowl%2:29:00::
wn:00033955v	shrug%2:29:00::
wn:00034115v	clap%2:29:00::
wn:00034115v	spat%2:29:00::
wn:00034288v	grimace%2:29:00::
wn:00034288v	make_a_face%2:29:00::
wn:00034288v	pull_a_face%2:29:00::
wn:00034634v	screw_up%2:29:00::
wn:00034758v	pout%2:29:00::
wn:00034758v	mop%2:29:00::
wn:00034758v	mow%2:29:00::
wn:00034948v	blow%2:29:01::
wn:00035089v	clear_the_throat%2:29:00::
wn:00035089v	hawk%2:29:01::
wn:00035259v	shower%2:29:00::
wn:00035448v	foment%2:29:00::
wn:00035603v	bathe%2:29:00::
wn:00035758v	cleanse%2:29:00::
wn:00035758v	clean%2:29:00::
wn:00036178v	wash%2:29:02::
wn:00036362v	wash%2:29:00::
wn:00036362v	lave%2:29:00::
wn:00036685v	sponge_down%2:29:00::
wn:00036780v	scrub%2:29:00::
wn:00036780v	scrub_up%2:29:00::
wn:00036932v	soap%2:29:00::
wn:00036932v	lather%2:29:00::
wn:00037138v	gargle%2:29:00::
wn:00037138v	rinse%2:29:00::
wn:00037298v	shave%2:29:00::
wn:00037514v	epilate%2:29:00::
wn:00037514v	depilate%2:29:00::
wn:00037680v	razor%2:29:00::
wn:00037779v	tonsure%2:29:00::
wn:00037919v	bathe%2:29:01::
wn:00037919v	bath%2:29:00::
wn:00038199v	douche%2:29:00::
wn:00038365v	comb%2:29:00::
wn:00038365v	comb_out%2:29:00::
wn:00038365v	disentangle%2:29:00::
wn:00038687v	slick%2:29:00::
wn:00038687v	slick_down%2:29:00::
wn:00038687v	sleek_down%2:29:00::
wn:00038849v	dress%2:29:04::
wn:00038849v	arrange%2:29:00::
wn:00038849v	set%2:29:05::
wn:00038849v	do%2:29:04::
wn:00038849v	coif%2:29:00::
wn:00038849v	coiffe%2:29:00::
wn:00038849v	coiffure%2:29:00::
wn:00039121v	bob%2:29:00::
wn:00039267v	pompadour%2:29:00::
wn:00039385v	marcel%2:29:00::
wn:00039488v	wave%2:29:00::
wn:00039680v	gauffer%2:29:00::
wn:00039680v	goffer%2:29:00::
wn:00039824v	perm%2:29:00::
wn:00039950v	mousse%2:29:00::
wn:00039950v	gel%2:29:00::
wn:00040084v	pomade%2:29:00::
wn:00040188v	tease%2:29:00::
wn:00040188v	fluff%2:29:00::
wn:00040353v	groom%2:29:00::
wn:00040353v	neaten%2:29:00::
wn:00040766v	clean_up%2:29:00::
wn:00040928v	make_up%2:29:00::
wn:00041206v	highlight%2:29:00::
wn:00041417v	lipstick%2:29:00::
wn:00041554v	rouge%2:29:00::
wn:00041687v	condition%2:29:00::
wn:00041866v	floss%2:29:00::
wn:00042017v	shampoo%2:29:00::
wn:00042173v	powder%2:29:00::
wn:00042364v	talc%2:29:00::
wn:00042479v	manicure%2:29:00::
wn:00042641v	manicure%2:29:01::
wn:00042792v	barber%2:29:00::
wn:00042936v	pedicure%2:29:00::
wn:00043078v	doll_up%2:29:00::
wn:00043078v	do_up%2:29:00::
wn:00043078v	pretty_up%2:29:00::
wn:00043078v	glam_up%2:29:00::
wn:00043278v	spruce_up%2:29:00::
wn:00043278v	spruce%2:29:00::
wn:00043278v	slick_up%2:29:00::
wn:00043278v	smarten_up%2:29:00::
wn:00043480v	perfume%2:29:00::
wn:00043480v	scent%2:29:00::
wn:00043683v	preen%2:29:00::
wn:00043683v	primp%2:29:00::
wn:00043683v	plume%2:29:00::
wn:00043683v	dress%2:29:05::
wn:00043912v	prank%2:29:00::
wn:00044037v	tart_up%2:29:00::
wn:00044149v	overdress%2:29:00::
wn:00044149v	dress_up%2:29:00::
wn:00044149v	fig_out%2:29:00::
wn:00044149v	fig_up%2:29:00::
wn:00044149v	deck_up%2:29:00::
wn:00044149v	gussy_up%2:29:00::
wn:00044149v	fancy_up%2:29:00::
wn:00044149v	trick_up%2:29:00::
wn:00044149v	deck_out%2:29:00::
wn:00044149v	trick_out%2:29:00::
wn:00044149v	prink%2:29:00::
wn:00044149v	attire%2:29:00::
wn:00044149v	get_up%2:29:02::
wn:00044149v	rig_out%2:29:00::
wn:00044149v	tog_up%2:29:00::
wn:00044149v	tog_out%2:29:00::
wn:00044797v	dress%2:29:07::
wn:00044797v	dress_up%2:29:06::
wn:00045064v	enrobe%2:29:00::
wn:00045145v	prim%2:29:00::
wn:00045145v	prim_up%2:29:00::
wn:00045145v	prim_out%2:29:00::
wn:00045240v	bedizen%2:29:00::
wn:00045240v	dizen%2:29:00::
wn:00045346v	dress_down%2:29:00::
wn:00045346v	underdress%2:29:00::
wn:00045532v	prink%2:29:01::
wn:00045639v	dress%2:29:06::
wn:00045639v	groom%2:29:03::
wn:00045639v	curry%2:29:00::
